sigma_less,sigma_more,mean_RE_P0,mean_RE_P025,difference
0.7717171717171717,0.3878787878787878,0.9708973281080296,0.9094137226042233,0.06148360550380638
0.7717171717171717,0.407070707070707,0.967256320753927,0.9069810764297017,0.06027524432422526
0.7717171717171717,0.42626262626262623,0.9632849465749989,0.9039524129322708,0.05933253364272806
0.7717171717171717,0.44545454545454544,0.9584401000975997,0.9009046214739159,0.0575354786236838
0.7717171717171717,0.46464646464646464,0.953322015519838,0.8973701293932419,0.05595188612659607
0.7717171717171717,0.48383838383838385,0.9472615934086765,0.893057221392927,0.05420437201574957
0.7717171717171717,0.503030303030303,0.9406282000084093,0.8880405745400156,0.052587625468393684
0.7717171717171717,0.5222222222222221,0.9323054917978636,0.8825549581628864,0.04975053363497717
0.7717171717171717,0.5414141414141413,0.9228127517186926,0.875495839017877,0.047316912700815617
0.7717171717171717,0.5606060606060606,0.9143132459905955,0.8685702191979532,0.045743026792642305
0.7717171717171717,0.5797979797979798,0.9029180007361464,0.860478889690548,0.04243911104559839
0.7717171717171717,0.598989898989899,0.8901354663672646,0.8521654796924829,0.037969986674781686
0.7717171717171717,0.6181818181818182,0.8769938987398566,0.8426380073630727,0.034355891376783854
0.7717171717171717,0.6373737373737373,0.8611354746706525,0.8308117786816478,0.03032369598900475
0.7717171717171717,0.6565656565656565,0.8469598377643935,0.8208820864231291,0.026077751341264443
0.7717171717171717,0.6757575757575757,0.8299185967181409,0.8069687412168122,0.022949855501328775
0.7717171717171717,0.6949494949494949,0.814494108800365,0.7959758992424014,0.018518209557963572
0.7717171717171717,0.7141414141414141,0.7968524263176617,0.7846338544753431,0.01221857184231867
0.7717171717171717,0.7333333333333333,0.7804468571173476,0.771362406983004,0.009084450134343669
0.7717171717171717,0.7525252525252525,0.7623354245088327,0.7583149232330586,0.004020501275774135
0.7909090909090909,0.1,0.9982768407391782,0.9232147038759861,0.07506213686319207
0.7909090909090909,0.1191919191919192,0.9975457324951281,0.9227249793139425,0.07482075318118564
0.7909090909090909,0.1383838383838384,0.9966817396941926,0.9220853557689085,0.07459638392528412
0.7909090909090909,0.1575757575757576,0.9956823563109712,0.9215925133561117,0.07408984295485954
0.7909090909090909,0.17676767676767677,0.9945445693566011,0.9207041200486725,0.07384044930792855
0.7909090909090909,0.19595959595959594,0.9932647867485371,0.9196957008219543,0.07356908592658284
0.7909090909090909,0.21515151515151515,0.9918387406729314,0.918620319201567,0.07321842147136448
0.7909090909090909,0.23434343434343433,0.9902613547215798,0.9176197786952871,0.07264157602629273
0.7909090909090909,0.2535353535353535,0.9885265529963327,0.9164455299953627,0.07208102300097008
0.7909090909090909,0.2727272727272727,0.9866269634270266,0.9150949790769428,0.07153198435008379
0.7909090909090909,0.2919191919191919,0.9845533767125854,0.9133818992834407,0.07117147742914465
0.7909090909090909,0.3111111111111111,0.9822932798221816,0.9119394105668218,0.0703538692553598
0.7909090909090909,0.3303030303030303,0.979816105328511,0.9101027462709474,0.0697133590575636
0.7909090909090909,0.3494949494949495,0.9771533597907824,0.9082427186584355,0.0689106411323469
0.7909090909090909,0.3686868686868686,0.9742140715510909,0.9061191114570029,0.068094960094088
0.7909090909090909,0.3878787878787878,0.9708973281080296,0.9037626514103493,0.06713467669768036
0.7909090909090909,0.407070707070707,0.967256320753927,0.9013868820173148,0.06586943873661222
0.7909090909090909,0.42626262626262623,0.9632849465749989,0.8981126499401358,0.06517229663486301
0.7909090909090909,0.44545454545454544,0.9584401000975997,0.8943742101825392,0.06406588991506057
0.7909090909090909,0.46464646464646464,0.953322015519838,0.8908125186936737,0.06250949682616425
0.7909090909090909,0.48383838383838385,0.9472615934086765,0.8867708405704537,0.060490752838222805
0.7909090909090909,0.503030303030303,0.9406282000084093,0.8822455498464556,0.05838265016195365
0.7909090909090909,0.5222222222222221,0.9323054917978636,0.8760284971006604,0.05627699469720315
0.7909090909090909,0.5414141414141413,0.9228127517186926,0.8694534143501658,0.05335933736852683
0.7909090909090909,0.5606060606060606,0.9143132459905955,0.8631687539828595,0.051144492007735964
0.7909090909090909,0.5797979797979798,0.9029180007361464,0.8558548470685535,0.04706315366759284
0.7909090909090909,0.598989898989899,0.8901354663672646,0.8466716456370142,0.04346382073025035
0.7909090909090909,0.6181818181818182,0.8769938987398566,0.8368182425634597,0.040175656176396846
0.7909090909090909,0.6373737373737373,0.8611354746706525,0.8252050659487526,0.0359304087218999
0.7909090909090909,0.6565656565656565,0.8469598377643935,0.8143301708568615,0.032629666907531996
0.7909090909090909,0.6757575757575757,0.8299185967181409,0.8017293652086018,0.028189231509539114
0.7909090909090909,0.6949494949494949,0.814494108800365,0.7907264977870271,0.023767611013337908
0.7909090909090909,0.7141414141414141,0.7968524263176617,0.7787736189492741,0.018078807368387628
0.7909090909090909,0.7333333333333333,0.7804468571173476,0.7671267347986681,0.013320122318679517
0.7909090909090909,0.7525252525252525,0.7623354245088327,0.7546091873458581,0.007726237162974603
0.7909090909090909,0.7717171717171717,0.7443557216951451,0.7400496295909592,0.004306092104185866
0.81010101010101,0.1,0.9982768407391782,0.9158230381977585,0.08245380254141976
0.81010101010101,0.1191919191919192,0.9975457324951281,0.9153958702116691,0.082149862283459
0.81010101010101,0.1383838383838384,0.9966817396941926,0.9148883678456757,0.08179337184851687
0.81010101010101,0.1575757575757576,0.9956823563109712,0.9142126008915671,0.08146975541940416
0.81010101010101,0.17676767676767677,0.9945445693566011,0.913473569845537,0.08107099951106411
0.81010101010101,0.19595959595959594,0.9932647867485371,0.9127928201452582,0.08047196660327893
0.81010101010101,0.21515151515151515,0.9918387406729314,0.9119281101090668,0.0799106305638646
0.81010101010101,0.23434343434343433,0.9902613547215798,0.9108767775259748,0.07938457719560499
0.81010101010101,0.2535353535353535,0.9885265529963327,0.9095917762920671,0.07893477670426563
0.81010101010101,0.2727272727272727,0.9866269634270266,0.9083465080541904,0.07828045537283623
0.81010101010101,0.2919191919191919,0.9845533767125854,0.9073405716279682,0.07721280508461714
0.81010101010101,0.3111111111111111,0.9822932798221816,0.9059182618643976,0.07637501795778401
0.81010101010101,0.3303030303030303,0.979816105328511,0.9042441114171803,0.07557199391133074
0.81010101010101,0.3494949494949495,0.9771533597907824,0.902418838128302,0.0747345216624804
0.81010101010101,0.3686868686868686,0.9742140715510909,0.9005608247493423,0.07365324680174856
0.81010101010101,0.3878787878787878,0.9708973281080296,0.8981064537521252,0.07279087435590448
0.81010101010101,0.407070707070707,0.967256320753927,0.8957689953718907,0.07148732538203628
0.81010101010101,0.42626262626262623,0.9632849465749989,0.8930832603233019,0.07020168625169698
0.81010101010101,0.44545454545454544,0.9584401000975997,0.8895373307105751,0.06890276938702466
0.81010101010101,0.46464646464646464,0.953322015519838,0.8865686183128628,0.06675339720697515
0.81010101010101,0.48383838383838385,0.9472615934086765,0.8818808299351549,0.06538076347352162
0.81010101010101,0.503030303030303,0.9406282000084093,0.8773412142133966,0.06328698579501268
0.81010101010101,0.5222222222222221,0.9323054917978636,0.8715188810904106,0.06078661070745295
0.81010101010101,0.5414141414141413,0.9228127517186926,0.8647655555730814,0.05804719614561116
0.81010101010101,0.5606060606060606,0.9143132459905955,0.8577051110705181,0.056608134920077435
0.81010101010101,0.5797979797979798,0.9029180007361464,0.8504431223510898,0.0524748783850566
0.81010101010101,0.598989898989899,0.8901354663672646,0.8413313458758904,0.04880412049137417
0.81010101010101,0.6181818181818182,0.8769938987398566,0.8317971178035907,0.04519678093626589
0.81010101010101,0.6373737373737373,0.8611354746706525,0.8202957446030202,0.04083973006763231
0.81010101010101,0.6565656565656565,0.8469598377643935,0.8100964288382398,0.036863408926153696
0.81010101010101,0.6757575757575757,0.8299185967181409,0.7972618369830229,0.03265675973511806
0.81010101010101,0.6949494949494949,0.814494108800365,0.78651156502073,0.02798254377963494
0.81010101010101,0.7141414141414141,0.7968524263176617,0.7748377415743778,0.02201468474328394
0.81010101010101,0.7333333333333333,0.7804468571173476,0.7628163464097492,0.017630510707598468
0.81010101010101,0.7525252525252525,0.7623354245088327,0.750870111978632,0.011465312530200777
0.81010101010101,0.7717171717171717,0.7443557216951451,0.7362044436558652,0.008151278039279841
0.81010101010101,0.7909090909090909,0.7280867593736366,0.7231774614644281,0.0049092979092085764
0.8292929292929292,0.1,0.9982768407391782,0.9092847011351795,0.08899213960399877
0.8292929292929292,0.1191919191919192,0.9975457324951281,0.9085154002815338,0.08903033221359435
0.8292929292929292,0.1383838383838384,0.9966817396941926,0.9079806499495499,0.08870108974464275
0.8292929292929292,0.1575757575757576,0.9956823563109712,0.9071093849263261,0.08857297138464515
0.8292929292929292,0.17676767676767677,0.9945445693566011,0.906583936596692,0.08796063275990906
0.8292929292929292,0.19595959595959594,0.9932647867485371,0.9055679880957647,0.08769679865277247
0.8292929292929292,0.21515151515151515,0.9918387406729314,0.9047212405978773,0.08711750007505414
0.8292929292929292,0.23434343434343433,0.9902613547215798,0.9035421371841746,0.08671921753740519
0.8292929292929292,0.2535353535353535,0.9885265529963327,0.90243440875053,0.0860921442458027
0.8292929292929292,0.2727272727272727,0.9866269634270266,0.9011746350918939,0.08545232833513272
0.8292929292929292,0.2919191919191919,0.9845533767125854,0.8998221894532183,0.08473118725936701
0.8292929292929292,0.3111111111111111,0.9822932798221816,0.8983871999887826,0.08390607983339904
0.8292929292929292,0.3303030303030303,0.979816105328511,0.8965753216685524,0.08324078365995868
0.8292929292929292,0.3494949494949495,0.9771533597907824,0.8948000729462341,0.08235328684454835
0.8292929292929292,0.3686868686868686,0.9742140715510909,0.8930351730915976,0.08117889845949322
0.8292929292929292,0.3878787878787878,0.9708973281080296,0.8908832058359419,0.0800141222720877
0.8292929292929292,0.407070707070707,0.967256320753927,0.8884041188932642,0.07885220186066277
0.8292929292929292,0.42626262626262623,0.9632849465749989,0.8854919398470452,0.07779300672795364
0.8292929292929292,0.44545454545454544,0.9584401000975997,0.8821972979183769,0.07624280217922286
0.8292929292929292,0.46464646464646464,0.953322015519838,0.8790255944192399,0.07429642110059809
0.8292929292929292,0.48383838383838385,0.9472615934086765,0.8749223275485216,0.07233926586015493
0.8292929292929292,0.503030303030303,0.9406282000084093,0.8705292399677044,0.07009896004070493
0.8292929292929292,0.5222222222222221,0.9323054917978636,0.8651229487724919,0.06718254302537174
0.8292929292929292,0.5414141414141413,0.9228127517186926,0.8586590008989988,0.06415375081969377
0.8292929292929292,0.5606060606060606,0.9143132459905955,0.8522399382679934,0.06207330772260211
0.8292929292929292,0.5797979797979798,0.9029180007361464,0.8443355924002359,0.05858240833591044
0.8292929292929292,0.598989898989899,0.8901354663672646,0.8356221096612287,0.054513356706035854
0.8292929292929292,0.6181818181818182,0.8769938987398566,0.825951138288685,0.05104276045117151
0.8292929292929292,0.6373737373737373,0.8611354746706525,0.8139115133392607,0.04722396133139184
0.8292929292929292,0.6565656565656565,0.8469598377643935,0.803738251754407,0.04322158600998649
0.8292929292929292,0.6757575757575757,0.8299185967181409,0.7913966891618114,0.03852190755632956
0.8292929292929292,0.6949494949494949,0.814494108800365,0.7806753050891078,0.03381880371125723
0.8292929292929292,0.7141414141414141,0.7968524263176617,0.7683032505219881,0.02854917579567362
0.8292929292929292,0.7333333333333333,0.7804468571173476,0.7572476133021353,0.023199243815212323
0.8292929292929292,0.7525252525252525,0.7623354245088327,0.7444324627586091,0.017902961750223656
0.8292929292929292,0.7717171717171717,0.7443557216951451,0.7309391922031631,0.013416529491982021
0.8292929292929292,0.7909090909090909,0.7280867593736366,0.7173961549953709,0.010690604378265745
0.8292929292929292,0.81010101010101,0.7059839744259925,0.7008578680183478,0.005126106407644659
0.8484848484848484,0.1,0.9982768407391782,0.9040109126394975,0.09426592809968071
0.8484848484848484,0.1191919191919192,0.9975457324951281,0.9034585413253288,0.09408719116979936
0.8484848484848484,0.1383838383838384,0.9966817396941926,0.9029972089732834,0.09368453072090921
0.8484848484848484,0.1575757575757576,0.9956823563109712,0.9023581713621496,0.09332418494882166
0.8484848484848484,0.17676767676767677,0.9945445693566011,0.901509311679496,0.09303525767710508
0.8484848484848484,0.19595959595959594,0.9932647867485371,0.9007438072526022,0.09252097949593496
0.8484848484848484,0.21515151515151515,0.9918387406729314,0.8999673389097085,0.09187140176322295
0.8484848484848484,0.23434343434343433,0.9902613547215798,0.898932296062261,0.09132905865931884
0.8484848484848484,0.2535353535353535,0.9885265529963327,0.8977281529656584,0.0907984000306743
0.8484848484848484,0.2727272727272727,0.9866269634270266,0.8963931812631967,0.09023378216382993
0.8484848484848484,0.2919191919191919,0.9845533767125854,0.895109342945971,0.08944403376661436
0.8484848484848484,0.3111111111111111,0.9822932798221816,0.8939611160536693,0.08833216376851227
0.8484848484848484,0.3303030303030303,0.979816105328511,0.8920764348208265,0.0877396705076845
0.8484848484848484,0.3494949494949495,0.9771533597907824,0.8904389121193225,0.08671444767145997
0.8484848484848484,0.3686868686868686,0.9742140715510909,0.8884490605739466,0.08576501097714428
0.8484848484848484,0.3878787878787878,0.9708973281080296,0.8861541100849972,0.08474321802303242
0.8484848484848484,0.407070707070707,0.967256320753927,0.8833290709047124,0.08392724984921462
0.8484848484848484,0.42626262626262623,0.9632849465749989,0.8806565221082708,0.08262842446672802
0.8484848484848484,0.44545454545454544,0.9584401000975997,0.8772184101380986,0.08122168995950108
0.8484848484848484,0.46464646464646464,0.953322015519838,0.8739035031376525,0.07941851238218545
0.8484848484848484,0.48383838383838385,0.9472615934086765,0.8695989737195139,0.07766261968916266
0.8484848484848484,0.503030303030303,0.9406282000084093,0.8652290965432184,0.07539910346519085
0.8484848484848484,0.5222222222222221,0.9323054917978636,0.8599027439144993,0.07240274788336432
0.8484848484848484,0.5414141414141413,0.9228127517186926,0.8530818604527324,0.06973089126596022
0.8484848484848484,0.5606060606060606,0.9143132459905955,0.8462214948860972,0.06809175110449828
0.8484848484848484,0.5797979797979798,0.9029180007361464,0.8384285384499189,0.06448946228622743
0.8484848484848484,0.598989898989899,0.8901354663672646,0.8308748020214051,0.059260664345859526
0.8484848484848484,0.6181818181818182,0.8769938987398566,0.8210691872874013,0.055924711452455256
0.8484848484848484,0.6373737373737373,0.8611354746706525,0.8090928240303833,0.05204265064026925
0.8484848484848484,0.6565656565656565,0.8469598377643935,0.7987858453953318,0.048173992369061724
0.8484848484848484,0.6757575757575757,0.8299185967181409,0.785924233275744,0.04399436344239693
0.8484848484848484,0.6949494949494949,0.814494108800365,0.7753559316370172,0.039138177163347776
0.8484848484848484,0.7141414141414141,0.7968524263176617,0.7633467473120303,0.033505679005631395
0.8484848484848484,0.7333333333333333,0.7804468571173476,0.7519199538320822,0.028526903285265415
0.8484848484848484,0.7525252525252525,0.7623354245088327,0.739828520325526,0.022506904183306697
0.8484848484848484,0.7717171717171717,0.7443557216951451,0.7260490065733849,0.018306715121760186
0.8484848484848484,0.7909090909090909,0.7280867593736366,0.7126708590354054,0.015415900338231259
0.8484848484848484,0.81010101010101,0.7059839744259925,0.6961534200842416,0.009830554341750841
0.8484848484848484,0.8292929292929292,0.6885965661254326,0.6853652133922024,0.003231352733230275
0.8676767676767676,0.1,0.9982768407391782,0.8985069186659841,0.09976992207319413
0.8676767676767676,0.1191919191919192,0.9975457324951281,0.8980380268710242,0.09950770562410394
0.8676767676767676,0.1383838383838384,0.9966817396941926,0.8974568382639528,0.09922490143023976
0.8676767676767676,0.1575757575757576,0.9956823563109712,0.8967844220604271,0.09889793425054416
0.8676767676767676,0.17676767676767677,0.9945445693566011,0.895859443313431,0.09868512604317004
0.8676767676767676,0.19595959595959594,0.9932647867485371,0.8949435467469592,0.09832124000157794
0.8676767676767676,0.21515151515151515,0.9918387406729314,0.8941691376978748,0.09766960297505667
0.8676767676767676,0.23434343434343433,0.9902613547215798,0.8930477037567361,0.09721365096484369
0.8676767676767676,0.2535353535353535,0.9885265529963327,0.8918634565959636,0.09666309640036919
0.8676767676767676,0.2727272727272727,0.9866269634270266,0.8905391173305678,0.09608784609645882
0.8676767676767676,0.2919191919191919,0.9845533767125854,0.8890398024155158,0.09551357429706953
0.8676767676767676,0.3111111111111111,0.9822932798221816,0.8875055593052426,0.09478772051693907
0.8676767676767676,0.3303030303030303,0.979816105328511,0.8859384871132766,0.09387761821523444
0.8676767676767676,0.3494949494949495,0.9771533597907824,0.8840774604108529,0.09307589937992955
0.8676767676767676,0.3686868686868686,0.9742140715510909,0.8819477417660612,0.09226632978502969
0.8676767676767676,0.3878787878787878,0.9708973281080296,0.8795765077456006,0.09132082036242906
0.8676767676767676,0.407070707070707,0.967256320753927,0.8772806465569658,0.08997567419696118
0.8676767676767676,0.42626262626262623,0.9632849465749989,0.8740731636325301,0.08921178294246879
0.8676767676767676,0.44545454545454544,0.9584401000975997,0.8705668980899399,0.0878732020076598
0.8676767676767676,0.46464646464646464,0.953322015519838,0.8676834054336665,0.08563861008617146
0.8676767676767676,0.48383838383838385,0.9472615934086765,0.8632904234382563,0.0839711699704202
0.8676767676767676,0.503030303030303,0.9406282000084093,0.8588477342496124,0.08178046575879694
0.8676767676767676,0.5222222222222221,0.9323054917978636,0.853214000064408,0.07909149173345564
0.8676767676767676,0.5414141414141413,0.9228127517186926,0.8462206138713565,0.0765921378473361
0.8676767676767676,0.5606060606060606,0.9143132459905955,0.8410450965372962,0.07326814945329929
0.8676767676767676,0.5797979797979798,0.9029180007361464,0.8324744905507072,0.07044351018543915
0.8676767676767676,0.598989898989899,0.8901354663672646,0.8234531798675938,0.06668228649967078
0.8676767676767676,0.6181818181818182,0.8769938987398566,0.8138739889975676,0.06311990974228898
0.8676767676767676,0.6373737373737373,0.8611354746706525,0.8030280795608862,0.05810739510976637
0.8676767676767676,0.6565656565656565,0.8469598377643935,0.7926533163515428,0.05430652141285075
0.8676767676767676,0.6757575757575757,0.8299185967181409,0.7809239712332119,0.048994625484929055
0.8676767676767676,0.6949494949494949,0.814494108800365,0.7709749626459949,0.043519146154370136
0.8676767676767676,0.7141414141414141,0.7968524263176617,0.7579657908438843,0.038886635473777464
0.8676767676767676,0.7333333333333333,0.7804468571173476,0.7468110618403044,0.03363579527704319
0.8676767676767676,0.7525252525252525,0.7623354245088327,0.7343992360589098,0.02793618844992296
0.8676767676767676,0.7717171717171717,0.7443557216951451,0.719645239739631,0.024710481955514063
0.8676767676767676,0.7909090909090909,0.7280867593736366,0.7069508217842034,0.021135937589433218
0.8676767676767676,0.81010101010101,0.7059839744259925,0.6914403415472355,0.014543632878756929
0.8676767676767676,0.8292929292929292,0.6885965661254326,0.6787625621228842,0.009834004002548413
0.8676767676767676,0.8484848484848484,0.6711499661082571,0.6660259546021727,0.005124011506084325
0.8868686868686868,0.1,0.9982768407391782,0.8936398429831021,0.10463699775607616
0.8868686868686868,0.1191919191919192,0.9975457324951281,0.8930928209999472,0.10445291149518088
0.8868686868686868,0.1383838383838384,0.9966817396941926,0.8923488405290713,0.10433289916512134
0.8868686868686868,0.1575757575757576,0.9956823563109712,0.8917772813716143,0.10390507493935697
0.8868686868686868,0.17676767676767677,0.9945445693566011,0.8906269566792986,0.10391761267730248
0.8868686868686868,0.19595959595959594,0.9932647867485371,0.8898870639276807,0.10337772282085644
0.8868686868686868,0.21515151515151515,0.9918387406729314,0.8890159011320702,0.10282283954086124
0.8868686868686868,0.23434343434343433,0.9902613547215798,0.8881039670703913,0.10215738765118854
0.8868686868686868,0.2535353535353535,0.9885265529963327,0.8870338015718334,0.10149275142449932
0.8868686868686868,0.2727272727272727,0.9866269634270266,0.8859586342316259,0.1006683291954007
0.8868686868686868,0.2919191919191919,0.9845533767125854,0.8846128557698372,0.09994052094274819
0.8868686868686868,0.3111111111111111,0.9822932798221816,0.883331707153532,0.09896157266864958
0.8868686868686868,0.3303030303030303,0.979816105328511,0.881478880272825,0.0983372250556861
0.8868686868686868,0.3494949494949495,0.9771533597907824,0.8799297329385157,0.09722362685226671
0.8868686868686868,0.3686868686868686,0.9742140715510909,0.878141812273235,0.0960722592778559
0.8868686868686868,0.3878787878787878,0.9708973281080296,0.8761168675625326,0.09478046054549705
0.8868686868686868,0.407070707070707,0.967256320753927,0.8737184612484334,0.09353785950549354
0.8868686868686868,0.42626262626262623,0.9632849465749989,0.8713314436801946,0.0919535028948043
0.8868686868686868,0.44545454545454544,0.9584401000975997,0.8685459970640782,0.08989410303352152
0.8868686868686868,0.46464646464646464,0.953322015519838,0.8646043517893098,0.08871766373052814
0.8868686868686868,0.48383838383838385,0.9472615934086765,0.860298644325148,0.08696294908352853
0.8868686868686868,0.503030303030303,0.9406282000084093,0.856157369506561,0.08447083050184834
0.8868686868686868,0.5222222222222221,0.9323054917978636,0.8506229292299257,0.08168256256793793
0.8868686868686868,0.5414141414141413,0.9228127517186926,0.8441685407234192,0.07864421099527341
0.8868686868686868,0.5606060606060606,0.9143132459905955,0.8367571501552516,0.07755609583534384
0.8868686868686868,0.5797979797979798,0.9029180007361464,0.8294276882891425,0.07349031244700388
0.8868686868686868,0.598989898989899,0.8901354663672646,0.8207049574762264,0.06943050889103819
0.8868686868686868,0.6181818181818182,0.8769938987398566,0.8111466246550106,0.06584727408484592
0.8868686868686868,0.6373737373737373,0.8611354746706525,0.7981564553389553,0.06297901933169725
0.8868686868686868,0.6565656565656565,0.8469598377643935,0.7893894515353326,0.057570386229060966
0.8868686868686868,0.6757575757575757,0.8299185967181409,0.7770378716261798,0.05288072509196118
0.8868686868686868,0.6949494949494949,0.814494108800365,0.7665538815104599,0.0479402272899051
0.8868686868686868,0.7141414141414141,0.7968524263176617,0.7556438902032118,0.04120853611444997
0.8868686868686868,0.7333333333333333,0.7804468571173476,0.7446376528866048,0.03580920423074285
0.8868686868686868,0.7525252525252525,0.7623354245088327,0.7308405527350563,0.03149487177377641
0.8868686868686868,0.7717171717171717,0.7443557216951451,0.7150782940736334,0.029277427621511642
0.8868686868686868,0.7909090909090909,0.7280867593736366,0.7015266510389664,0.026560108334670263
0.8868686868686868,0.81010101010101,0.7059839744259925,0.6875643988139635,0.018419575612029004
0.8868686868686868,0.8292929292929292,0.6885965661254326,0.676267358195687,0.012329207929745678
0.8868686868686868,0.8484848484848484,0.6711499661082571,0.662189995712145,0.008959970396112071
0.8868686868686868,0.8676767676767676,0.6489793205354163,0.647304436697552,0.0016748838378642938
0.906060606060606,0.1,0.9982768407391782,0.8878129394129417,0.11046390132623651
0.906060606060606,0.1191919191919192,0.9975457324951281,0.8872539053669057,0.11029182712822239
0.906060606060606,0.1383838383838384,0.9966817396941926,0.8866465109481658,0.11003522874602678
0.906060606060606,0.1575757575757576,0.9956823563109712,0.8863535508634762,0.10932880544749501
0.906060606060606,0.17676767676767677,0.9945445693566011,0.8855449871217151,0.10899958223488593
0.906060606060606,0.19595959595959594,0.9932647867485371,0.8845437009208302,0.1087210858277069
0.906060606060606,0.21515151515151515,0.9918387406729314,0.8837296577972363,0.1081090828756951
0.906060606060606,0.23434343434343433,0.9902613547215798,0.8827064146167153,0.10755494010486455
0.906060606060606,0.2535353535353535,0.9885265529963327,0.881496252265294,0.1070303007310387
0.906060606060606,0.2727272727272727,0.9866269634270266,0.8799639259292907,0.10666303749773587
0.906060606060606,0.2919191919191919,0.9845533767125854,0.8785059501183036,0.10604742659428179
0.906060606060606,0.3111111111111111,0.9822932798221816,0.8769062915826582,0.10538698823952342
0.906060606060606,0.3303030303030303,0.979816105328511,0.8751495392320976,0.10466656609641345
0.906060606060606,0.3494949494949495,0.9771533597907824,0.873757998183801,0.10339536160698148
0.906060606060606,0.3686868686868686,0.9742140715510909,0.8717141146267869,0.10249995692430391
0.906060606060606,0.3878787878787878,0.9708973281080296,0.8691003736053681,0.10179695450266157
0.906060606060606,0.407070707070707,0.967256320753927,0.8666249275908976,0.10063139316302938
0.906060606060606,0.42626262626262623,0.9632849465749989,0.8636850799512776,0.09959986662372122
0.906060606060606,0.44545454545454544,0.9584401000975997,0.8604100992470518,0.09803000085054792
0.906060606060606,0.46464646464646464,0.953322015519838,0.8576819050606981,0.0956401104591399
0.906060606060606,0.48383838383838385,0.9472615934086765,0.8537115560792776,0.09355003732939893
0.906060606060606,0.503030303030303,0.9406282000084093,0.8487657722393948,0.09186242776901454
0.906060606060606,0.5222222222222221,0.9323054917978636,0.842800780401384,0.08950471139647964
0.906060606060606,0.5414141414141413,0.9228127517186926,0.8360847170675557,0.08672803465113688
0.906060606060606,0.5606060606060606,0.9143132459905955,0.8295751037251795,0.08473814226541598
0.906060606060606,0.5797979797979798,0.9029180007361464,0.8220561862523207,0.08086181448382568
0.906060606060606,0.598989898989899,0.8901354663672646,0.814727104086971,0.07540836228029357
0.906060606060606,0.6181818181818182,0.8769938987398566,0.8056084615344177,0.07138543720543888
0.906060606060606,0.6373737373737373,0.8611354746706525,0.7929915513388911,0.06814392333176145
0.906060606060606,0.6565656565656565,0.8469598377643935,0.7836501473055494,0.06330969045884416
0.906060606060606,0.6757575757575757,0.8299185967181409,0.7715617986326351,0.05835679808550587
0.906060606060606,0.6949494949494949,0.814494108800365,0.7614586942095405,0.0530354145908245
0.906060606060606,0.7141414141414141,0.7968524263176617,0.7508444143986541,0.04600801191900761
0.906060606060606,0.7333333333333333,0.7804468571173476,0.7390629847156048,0.041383872401742794
0.906060606060606,0.7525252525252525,0.7623354245088327,0.7251872035076268,0.03714822100120596
0.906060606060606,0.7717171717171717,0.7443557216951451,0.7123063092654652,0.03204941242967985
0.906060606060606,0.7909090909090909,0.7280867593736366,0.6984639395206758,0.02962281985296089
0.906060606060606,0.81010101010101,0.7059839744259925,0.6842736787587941,0.021710295667198398
0.906060606060606,0.8292929292929292,0.6885965661254326,0.671702170714133,0.016894395411299667
0.906060606060606,0.8484848484848484,0.6711499661082571,0.6577963532304643,0.013353612877792798
0.906060606060606,0.8676767676767676,0.6489793205354163,0.6434525451066307,0.005526775428785546
0.906060606060606,0.8868686868686868,0.6383484746802279,0.634940460362669,0.003408014317558883
0.9252525252525252,0.1,0.9982768407391782,0.879653137258807,0.11862370348037121
0.9252525252525252,0.1191919191919192,0.9975457324951281,0.8790235562794635,0.11852217621566463
0.9252525252525252,0.1383838383838384,0.9966817396941926,0.8785585303622009,0.11812320933199172
0.9252525252525252,0.1575757575757576,0.9956823563109712,0.8777352923502638,0.11794706396070742
0.9252525252525252,0.17676767676767677,0.9945445693566011,0.8773126740397389,0.11723189531686218
0.9252525252525252,0.19595959595959594,0.9932647867485371,0.8768174519357502,0.1164473348127869
0.9252525252525252,0.21515151515151515,0.9918387406729314,0.8758681278860293,0.11597061278690213
0.9252525252525252,0.23434343434343433,0.9902613547215798,0.8751641660497573,0.1150971886718225
0.9252525252525252,0.2535353535353535,0.9885265529963327,0.8737996830340556,0.1147268699622771
0.9252525252525252,0.2727272727272727,0.9866269634270266,0.8726281803518333,0.11399878307519329
0.9252525252525252,0.2919191919191919,0.9845533767125854,0.8708465107061311,0.1137068660064543
0.9252525252525252,0.3111111111111111,0.9822932798221816,0.8697314856971323,0.1125617941250493
0.9252525252525252,0.3303030303030303,0.979816105328511,0.8677828442606198,0.11203326106789124
0.9252525252525252,0.3494949494949495,0.9771533597907824,0.8662384036689269,0.11091495612185553
0.9252525252525252,0.3686868686868686,0.9742140715510909,0.8642134956202812,0.1100005759308097
0.9252525252525252,0.3878787878787878,0.9708973281080296,0.8617350121501173,0.10916231595791237
0.9252525252525252,0.407070707070707,0.967256320753927,0.8593425898678392,0.1079137308860878
0.9252525252525252,0.42626262626262623,0.9632849465749989,0.8566895523996635,0.10659539417533537
0.9252525252525252,0.44545454545454544,0.9584401000975997,0.8532047543491466,0.10523534574845317
0.9252525252525252,0.46464646464646464,0.953322015519838,0.8498540160002022,0.10346799951963581
0.9252525252525252,0.48383838383838385,0.9472615934086765,0.845199850268658,0.10206174314001859
0.9252525252525252,0.503030303030303,0.9406282000084093,0.8408751520173908,0.09975304799101847
